FechaExtraccion,Año,PC,Cat,TipDia,ValMop,Hinicio,Hfin,Tarifa_Inf,Tarifa_Inicial,Tarifa_Periodo,Conces,Sentido
2023-11-06T16:16:37.76Z,2017,0007,1,0004,64.56,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,2,0004,129.12,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,3,0004,193.68,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,4,0004,64.56,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,1,0003,64.56,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,2,0003,129.12,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,3,0003,193.68,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,4,0003,64.56,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,1,0003,129.12,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,2,0003,258.25,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,3,0003,387.37,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,4,0003,129.12,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,1,0003,64.56,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,2,0003,129.12,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,3,0003,193.68,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0007,4,0003,64.56,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0001,338.95,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0001,677.89,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,3,0001,1016.84,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,4,0001,338.95,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0001,677.9,073000,075959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0001,1355.79,073000,075959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,3,0001,2033.69,073000,075959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,4,0001,677.9,073000,075959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0001,338.95,080000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0001,677.89,080000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,3,0001,1016.84,080000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,4,0001,338.95,080000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0001,677.9,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0001,1355.79,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,3,0001,2033.69,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,4,0001,677.9,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0001,338.95,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0001,677.89,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,3,0001,1016.84,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,4,0001,338.95,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0002,338.95,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0002,677.89,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,3,0002,1016.84,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,4,0002,338.95,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,1,0002,677.9,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2017,0009,2,0002,1355.79,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0013,3,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,1,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,2,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,3,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0013,4,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,3,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,4,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,1,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0011,2,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,3,0004,,110000,135959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,4,0004,,110000,135959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,1,0004,,140000,185959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,2,0004,,140000,185959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,3,0004,,140000,185959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,4,0004,,140000,185959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,1,0004,,190000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,2,0004,,190000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,3,0004,,190000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,4,0004,,190000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,1,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,2,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,3,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,4,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,1,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,2,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,3,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0004,4,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,1,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,2,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,3,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,4,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,1,0002,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,2,0002,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,3,0002,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,4,0002,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,1,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,2,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,3,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,4,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,1,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,2,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,3,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0002,4,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2009,0001,1,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,2,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,3,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,4,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,1,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,2,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,3,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,4,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,1,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,2,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,3,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,4,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,1,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,2,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,3,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,4,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,1,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,2,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,3,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,4,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,1,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,2,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,3,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0001,4,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,1,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,2,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,3,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,4,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,1,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,2,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,3,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,4,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0003,1,0001,,093000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,2,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,3,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,4,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,1,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,2,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,3,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0007,4,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,1,0001,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,2,0001,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,3,0001,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,4,0001,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,1,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,2,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,3,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,4,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,1,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,2,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,3,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,4,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,1,0002,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,2,0002,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,3,0002,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,4,0002,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2009,0009,1,0002,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,2,0004,148.98,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,3,0004,223.47,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,4,0004,74.49,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,1,0004,148.98,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,2,0004,297.96,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,3,0004,446.95,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,4,0004,148.98,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,1,0004,74.49,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,2,0004,148.98,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,3,0004,223.47,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,4,0004,74.49,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,1,0003,74.49,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,2,0003,148.98,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,3,0003,223.47,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,4,0003,74.49,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,1,0003,148.98,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,2,0003,297.96,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,3,0003,446.95,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,4,0003,148.98,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,1,0003,74.49,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,2,0003,148.98,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,3,0003,223.47,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0007,4,0003,74.49,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,1,0001,391.08,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,2,0001,782.16,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,3,0001,1173.23,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,4,0001,391.08,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,1,0001,782.16,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,2,0001,1564.31,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,3,0001,2346.47,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,4,0001,782.16,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,1,0001,391.08,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,2,0001,782.16,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,3,0001,1173.23,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,4,0001,391.08,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,1,0002,391.08,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,2,0002,782.16,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,3,0002,1173.23,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,4,0002,391.08,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,1,0002,782.16,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,2,0002,1564.31,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,3,0002,2346.47,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,4,0002,782.16,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2020,0009,1,0002,391.08,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2019,0101,4,0001,392,203000,235959,2195,TBFP,TBFP,TSC,N
2023-11-06T16:16:37.76Z,2010,0009,2,0002,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0002,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0002,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0004,,000000,125959,,TBFP,TBFP,AVN,O
